ID,Outstanding _principal,Prime,Joint,PV,ABP,DP,12_mo_inquires,Rev_over_90,Auto_App,BA_V,Grade,IDA,BK,Deceased,BA_change_pre _issue,BA_change_post_issue,Days_between_issue_default,Recovered
338,33471.44,1,0,0,1,0,0,0,0,0,D,577,0,0,0,0,173,0
339,17607.1,1,0,2,0,0,0,0,1,0,B,396,0,0,0,1,119,0
340,6314.15,0,0,3,0,0,0,0,0,0,G,632,0,0,0,0,202,1
341,9596.84,1,0,1,0,0,0,0,0,0,D,477,0,0,0,0,173,0
342,8375,0,0,2,0,0,0,0,0,0,G,402,0,0,0,0,55,0
343,2652.33,0,0,0,0,0,0,1,0,0,F,632,0,0,0,1,173,1
344,4904.59,1,0,2,0,0,1,0,0,0,E,344,0,0,0,0,93,0
345,4983.63,1,0,3,0,0,0,0,0,0,B,504,0,0,0,0,50,0
346,5110.71,0,0,2,0,0,0,1,0,0,G,442,0,0,0,0,92,0
347,7612.88,0,0,3,0,0,0,0,0,0,G,585,0,0,0,0,198,0
348,10915.15,0,0,0,0,0,0,0,0,0,G,352,0,0,0,0,201,0
349,14187.46,0,0,0,0,0,0,0,0,0,G,433,0,0,0,1,162,0
350,1327.25,0,0,3,0,0,0,0,0,0,F,109,0,0,0,0,47,1
351,12694.95,1,0,1,0,0,0,0,0,0,C,323,0,0,0,0,173,0
352,14662.28,1,0,3,0,0,1,0,0,0,C,376,0,0,0,0,93,0
353,6986.4,0,0,3,0,0,0,0,0,0,E,400,0,0,0,0,201,1
354,17089.51,1,0,2,0,0,1,0,1,0,B,323,0,0,0,1,142,1
355,13628.67,1,0,1,0,0,0,0,0,0,D,490,0,0,0,0,202,0
356,2727.83,1,0,1,0,0,0,0,0,0,C,330,0,0,0,0,113,0
357,23204.47,1,0,2,0,0,0,0,0,0,C,161,1,0,0,0,94,0
358,4258.97,1,0,2,0,0,0,0,0,0,C,549,0,0,0,1,201,0
359,4116.35,1,0,2,1,0,0,0,1,0,C,447,0,0,0,0,139,1
360,12189.94,1,0,2,0,0,0,0,0,0,E,635,0,0,0,1,201,0
361,5460.69,0,0,2,0,0,0,0,1,0,G,521,0,0,0,0,173,1
362,13740.79,1,0,2,1,0,1,0,0,0,C,371,0,0,0,0,203,1
363,2500,1,0,3,1,0,0,1,0,0,C,528,0,0,0,0,62,0
364,32515.5,1,0,0,1,0,0,0,0,0,B,528,0,0,0,1,126,0
365,3860.85,0,0,0,0,0,0,0,0,0,G,603,0,0,0,0,113,0
366,20000,0,0,0,0,0,0,0,0,0,F,616,0,0,0,1,60,0
367,4643.05,0,0,3,0,0,0,0,0,0,G,425,0,0,0,1,175,0
368,13832.05,0,0,3,0,0,0,0,0,0,F,418,0,0,0,0,175,0
369,8440.1,0,0,2,0,0,0,0,0,0,G,327,0,0,0,0,173,0
370,2868.61,0,0,2,1,0,0,1,0,0,G,438,0,0,0,0,139,1
371,4482.82,0,0,2,0,0,0,0,0,0,E,389,0,0,0,0,213,0
372,4655.56,0,0,2,0,0,0,0,0,0,E,527,0,0,0,0,139,0
373,4731.46,0,0,2,0,0,0,0,1,0,G,420,0,0,0,0,144,0
374,12168.41,0,0,2,0,0,0,0,0,0,G,448,1,0,0,0,112,0
375,5109.59,1,0,2,0,0,0,0,0,0,B,313,0,0,0,0,174,1
376,11582.58,0,0,2,0,0,0,1,0,0,G,427,0,0,0,0,111,0
377,4522.91,0,1,0,0,0,0,1,0,0,F,486,0,0,0,0,139,1
378,14281.78,0,0,0,0,0,0,0,0,0,F,421,0,0,0,0,82,1
379,6549.09,0,0,2,0,0,0,0,1,0,G,387,0,0,0,0,203,0
380,13274.7,0,0,2,0,0,0,0,0,0,F,438,0,0,0,1,112,1
381,5718.9,0,0,0,0,0,1,0,0,0,G,433,0,0,0,1,109,0
382,23806.99,1,0,1,0,0,0,0,0,0,B,286,0,0,0,0,109,0
383,14194.37,0,0,2,0,0,0,0,1,0,G,312,0,0,0,0,144,0
384,4399.71,1,0,2,0,0,0,0,1,0,B,522,0,0,0,0,202,0
385,17949.78,0,0,2,0,0,0,0,0,0,E,243,0,0,0,0,203,0
386,13546.99,0,0,2,0,0,0,0,0,0,F,280,0,0,0,0,175,0
387,15000,1,0,0,0,0,0,0,0,0,C,380,0,0,0,0,47,0
388,6714.51,0,0,2,0,0,0,0,0,0,E,456,0,0,0,0,134,0
389,7512.19,0,0,2,0,0,0,0,0,0,E,452,0,0,0,1,112,1
390,4981.04,0,0,2,0,0,1,0,1,0,F,425,0,0,0,1,178,1
391,4544.98,1,0,0,0,0,0,0,0,0,C,371,0,0,0,0,174,0
392,7212.36,0,0,0,0,0,0,0,0,0,G,603,0,0,0,0,175,1
393,5401.05,0,0,2,0,0,1,1,0,0,G,333,0,0,0,0,112,0
394,9177.44,1,0,2,0,0,1,0,1,0,D,199,0,0,0,0,174,0
395,17028.89,0,1,3,0,0,0,0,0,0,G,691,0,0,0,0,142,0
396,19287.62,1,0,2,0,0,0,0,0,0,E,596,0,0,0,0,139,0
397,4397.27,0,0,2,0,0,0,1,0,0,F,586,0,0,0,1,173,1
398,3231.39,0,0,2,0,0,0,0,0,0,F,296,0,0,0,0,180,0
399,24350.05,1,0,2,0,0,0,0,1,0,D,316,0,0,0,0,208,0
400,10900.23,1,0,2,0,0,0,1,0,0,C,400,0,0,0,0,169,0
401,4000,1,0,2,1,0,0,0,0,0,D,386,0,0,0,1,50,1
402,4250,0,0,2,0,0,0,0,0,0,G,683,0,0,0,0,50,0
403,4427.77,1,0,0,0,0,0,0,0,0,C,381,0,0,0,0,201,0
404,7750.1,1,0,2,0,0,0,0,0,0,C,495,0,0,0,1,81,1
405,8327.42,0,1,3,0,0,0,0,0,0,F,468,0,0,0,0,173,0
406,11611.69,0,0,2,0,0,0,0,1,0,F,311,0,0,0,0,174,0
407,1200,0,0,3,0,0,0,0,0,0,F,504,0,0,0,0,48,0
408,5334.72,1,0,0,0,0,0,0,0,0,B,573,0,0,0,0,111,0
409,4339.86,0,0,2,0,0,0,0,0,0,F,388,0,0,0,0,202,0
410,10552.79,0,0,2,0,0,0,0,0,0,F,328,0,0,0,0,144,0
411,7398.35,1,0,3,0,0,0,0,0,0,B,396,0,0,0,0,201,0
412,21350,1,0,2,0,0,0,0,0,0,E,467,0,0,0,0,48,0
413,5175.35,0,0,0,0,0,0,0,0,0,F,421,0,0,0,0,168,0
414,4547.97,0,0,2,0,0,1,1,0,0,G,332,0,0,0,0,202,0
415,17949.79,0,0,2,0,0,0,0,0,0,E,267,0,0,0,0,205,0
416,35000,1,0,0,0,0,0,0,0,0,F,158,0,0,1,0,56,1
417,3303.19,0,0,2,0,0,0,0,0,0,F,363,0,0,0,0,144,0
418,14975,1,0,2,0,0,0,0,0,0,E,183,0,0,0,0,59,0
419,13324.32,0,0,2,0,0,0,1,0,0,G,389,0,0,0,0,153,1
420,26575.62,1,0,2,0,0,0,0,0,0,F,333,0,0,0,0,199,1
421,5972.78,1,0,0,0,0,0,1,0,0,C,289,0,0,0,0,142,0
422,14100.16,1,0,3,0,0,0,0,0,1,E,677,0,0,0,0,50,0
423,8602.47,1,0,1,0,0,1,0,0,0,C,346,0,0,0,0,113,1
424,7552.12,0,0,3,1,0,0,0,0,0,F,494,0,0,0,0,143,0
425,3342.98,0,0,2,0,0,0,0,0,0,G,396,0,0,0,0,173,0
426,5242.23,0,0,3,0,0,0,1,0,0,F,221,0,0,0,1,116,0
427,17643.59,0,0,2,0,0,0,0,0,0,G,474,1,0,0,0,173,0
428,17643.59,0,0,2,0,0,0,0,0,0,G,474,1,0,0,0,173,0
429,4305.55,1,0,2,0,0,1,0,0,0,C,434,0,0,0,0,165,1
430,7838.17,0,1,0,0,0,0,1,0,0,G,383,0,0,0,0,139,1
431,5164.92,1,0,2,1,0,0,1,1,0,C,389,0,0,0,1,112,1
432,6480.43,0,0,0,0,0,0,0,0,0,F,634,0,0,0,1,139,0
433,7386.33,0,0,3,0,0,0,0,0,0,G,445,0,0,0,1,213,0
434,19049.8,0,0,2,0,0,0,0,0,0,G,348,0,0,0,0,150,1
435,8314.43,0,0,2,0,0,0,0,0,0,G,288,0,0,0,0,174,0
436,4925,0,0,2,0,0,0,0,0,0,G,564,0,0,0,0,50,0
437,23006.11,1,0,2,0,0,0,0,0,0,D,258,0,0,0,0,173,0
438,1236.56,1,0,3,0,0,0,0,0,1,C,480,0,0,0,1,201,1
439,9771.67,0,0,3,0,0,0,0,0,0,G,722,1,0,0,0,143,0
440,14735.69,0,0,2,1,0,0,1,0,0,G,339,0,0,0,0,88,0
441,5000,1,0,2,0,0,1,0,0,0,D,247,0,0,0,0,50,0
442,4518.55,0,0,3,0,0,0,1,0,0,G,475,0,0,0,0,175,0
443,19560.73,1,0,3,0,0,1,0,0,0,C,413,0,0,0,1,93,0
444,4372.77,0,0,2,0,0,0,0,1,0,G,380,0,0,0,0,155,1
445,6268.36,1,0,0,0,0,0,0,0,0,D,574,0,0,0,0,144,0
446,26775.65,1,0,2,0,0,0,0,0,0,D,399,0,0,0,0,203,0
447,9083.54,1,0,2,0,0,0,0,1,0,C,325,0,0,0,0,173,0
448,18465.29,0,0,2,0,0,1,0,1,0,F,367,0,0,0,0,181,0
449,19258.62,0,0,2,0,0,0,0,0,0,F,322,0,0,0,0,109,0
450,17401.46,1,0,2,0,0,0,1,0,0,F,306,0,0,0,0,170,0
451,4565.41,0,0,2,0,0,1,0,0,0,G,376,0,0,0,1,172,1
452,2132.28,0,0,3,0,0,0,0,0,0,G,631,0,0,0,0,177,0
453,33149.08,1,0,2,0,0,0,0,0,0,C,652,0,0,0,0,201,0
454,22921.15,1,0,2,0,0,0,0,0,0,C,325,0,0,0,0,112,0
455,6780.01,1,0,2,0,0,1,0,0,0,A,374,0,0,0,1,203,1
456,19149.4,1,0,3,0,0,0,0,0,0,D,301,0,0,0,0,173,0
457,7385.64,0,0,3,0,0,0,0,0,0,F,394,0,0,0,0,47,0
458,8404.21,0,0,2,1,0,0,0,1,0,F,401,0,0,0,0,175,0
459,24638.35,1,0,2,0,0,0,0,0,0,B,384,0,0,0,0,201,0
460,31055.22,1,0,3,0,0,0,0,0,0,C,714,0,0,0,0,203,0
461,4900.06,0,0,2,0,0,0,0,0,0,E,497,0,1,0,0,82,0
462,912.19,1,0,2,0,0,0,0,0,0,D,447,0,0,0,0,173,0
463,11365.75,0,0,2,0,0,0,1,1,0,G,406,0,0,0,0,144,0
464,5202.08,0,0,2,0,0,1,0,1,0,G,467,0,0,0,0,151,0
465,11175.53,1,0,3,1,0,0,0,0,1,C,412,0,0,0,0,47,1
466,10673.47,0,0,2,0,0,0,0,0,0,G,171,0,0,0,0,85,1
467,5676.29,0,0,2,0,0,0,0,0,0,G,546,0,0,0,0,123,0
468,14464.89,0,0,2,1,0,0,0,0,0,G,347,0,0,0,0,112,0
469,38451.59,1,0,2,0,0,0,0,0,0,D,424,0,0,0,0,173,0
470,8992.88,0,0,2,0,0,0,0,0,0,G,401,0,0,0,1,96,0
471,16500,0,0,3,0,0,0,1,0,0,F,466,0,0,0,0,47,1
472,3339.54,0,0,2,0,0,0,0,0,0,G,251,0,0,0,0,142,0
473,8187.89,1,0,2,0,0,0,0,0,0,C,417,0,0,0,0,85,0
474,7850.6,1,0,2,0,0,0,0,1,0,B,530,0,0,0,0,174,0
475,10079.14,0,0,2,1,0,0,0,0,0,F,330,0,0,0,0,139,1
476,20000,0,0,3,1,0,0,0,0,0,G,432,1,0,0,0,50,0
477,5288.38,1,0,3,0,0,0,0,0,1,B,563,0,0,0,1,99,1
478,13179.01,1,0,2,0,0,0,0,0,0,C,307,0,0,0,0,209,0
479,13643.92,0,0,2,0,0,0,1,0,0,G,367,0,0,0,0,202,0
480,7963.41,1,0,3,0,0,0,0,0,1,C,403,0,0,1,0,203,0
481,11897.8,0,0,2,0,0,0,0,0,0,G,337,0,0,0,1,63,0
482,7233.14,0,0,2,0,0,0,0,0,0,F,481,0,0,0,0,202,0
483,6226.06,0,0,2,1,0,0,0,0,0,E,396,0,0,0,0,50,0
484,4150,0,0,3,0,0,0,0,0,0,G,567,0,0,0,0,55,0
485,6819.45,0,0,3,0,0,0,0,0,1,G,456,0,0,0,0,143,0
486,3820.26,0,0,2,0,0,0,0,1,0,G,382,0,0,0,1,202,0
487,1780.19,0,0,3,0,0,0,0,0,0,G,302,0,0,0,0,204,1
488,4416.68,0,0,2,1,0,0,0,1,0,F,370,0,0,0,0,81,0
489,13266.6,1,0,2,0,0,0,0,0,0,C,445,0,0,0,0,181,0
490,1767.01,0,0,2,0,0,0,1,0,0,F,437,0,0,0,0,87,0
491,17069.19,1,0,0,0,0,0,1,0,0,D,381,0,0,0,0,112,0
492,18942.9,0,0,2,0,0,1,0,0,0,G,378,0,0,0,0,142,0
493,18904.7,0,0,2,1,0,0,0,1,0,F,273,0,0,0,0,52,1
494,819.12,1,0,2,0,0,0,0,0,0,E,410,0,0,0,0,208,1
495,10321.63,1,0,3,1,0,0,0,0,0,C,636,0,0,0,0,192,1
496,32000,1,0,0,0,0,0,0,0,0,D,504,0,0,0,0,50,0
497,27538.2,1,0,2,0,0,0,0,0,0,F,246,0,0,0,0,112,0
498,15433.79,1,0,1,0,0,0,0,0,0,B,326,0,0,0,0,175,1
499,6448.16,1,0,2,1,0,0,0,0,0,B,474,0,0,0,0,81,0
500,3183.56,0,0,3,0,0,1,0,0,0,G,631,0,0,0,0,203,0
501,8638.99,1,0,2,0,0,0,0,0,0,E,211,0,0,0,0,201,0
502,10895.21,0,0,3,0,0,0,0,0,1,G,581,0,0,0,1,82,1
503,19292.75,0,0,2,0,0,0,1,0,0,G,292,0,0,0,1,113,0
504,8260.81,0,0,2,0,0,0,0,0,0,E,563,0,0,0,0,173,0
505,14721.94,1,0,2,0,0,0,0,0,0,E,483,0,0,0,0,112,0
506,4885.32,1,0,2,0,0,0,1,0,0,C,519,0,0,0,0,92,0
507,19304.29,0,0,2,0,0,0,0,0,0,G,300,0,0,0,0,122,0
508,1419.42,0,0,2,0,0,0,1,0,0,G,362,0,0,0,0,153,0
509,4547.97,0,0,2,0,0,1,0,0,0,G,306,0,0,0,1,210,0
510,9573.7,1,0,1,0,0,0,0,0,0,D,311,0,0,0,0,104,0
511,4175.76,1,0,2,0,0,0,0,1,0,D,633,0,0,0,0,173,0
512,15853.59,1,0,3,0,0,0,1,0,0,B,538,0,0,0,0,207,0
513,15142.97,1,0,3,0,0,0,0,0,0,D,477,0,0,0,0,201,0
514,7179.87,0,0,2,0,0,0,0,1,0,E,399,0,0,0,0,216,0
515,9281.06,1,0,2,0,0,0,0,0,0,B,409,0,0,0,0,143,0
516,7862.63,0,0,3,0,0,0,0,0,0,G,209,0,0,0,0,93,0
517,5316.54,1,0,2,0,0,0,0,0,0,C,533,0,0,0,0,60,1
518,1870.6,0,0,3,0,0,0,0,0,1,G,842,0,0,0,1,142,0
519,5686.22,0,0,2,0,0,0,0,1,0,F,376,0,0,0,0,156,0
520,9652.15,0,0,3,0,0,1,0,0,0,G,472,0,0,0,0,112,0
521,4417.52,0,0,2,0,0,0,0,0,0,F,356,0,0,0,0,79,0
522,9800,0,0,3,0,0,0,0,0,0,F,656,0,0,0,0,50,0
523,16707.39,1,0,2,1,0,0,0,1,0,C,345,0,0,0,0,111,0
524,6655.31,0,0,2,0,0,0,0,0,0,F,373,0,0,0,1,209,0
525,3887.55,0,0,2,1,0,0,1,1,0,F,359,0,0,0,0,81,1
526,25663.95,1,0,2,0,0,0,0,0,0,F,367,0,0,0,0,81,0
527,18549.74,0,0,2,0,0,0,0,0,0,G,445,0,0,0,0,173,0
528,6622.34,0,0,2,0,0,0,0,0,0,G,379,0,0,0,0,144,0
529,31579.63,1,0,2,0,0,0,0,1,0,D,353,0,0,0,0,113,0
530,577.8,0,0,3,0,0,0,0,0,0,F,415,0,0,0,0,112,0
531,8807.53,1,0,3,0,0,0,0,0,1,B,642,0,0,0,1,202,0
532,4718.85,0,0,2,0,0,0,1,1,0,F,393,0,0,0,0,139,0
533,9100.38,0,0,2,0,0,0,0,0,0,G,415,0,0,0,0,162,0
534,8348.23,1,0,2,0,0,0,0,0,0,D,366,0,0,0,0,205,1
535,1000,0,0,0,0,0,0,0,0,0,F,447,0,0,0,0,50,0
536,14333.75,1,0,0,0,0,0,0,0,0,E,313,0,0,0,0,202,0
537,11365.75,0,0,2,0,0,0,0,0,0,G,549,1,0,0,0,144,0
538,4503.3,0,0,2,0,0,1,0,0,0,F,596,0,0,0,0,154,1
539,4068.65,0,0,2,0,0,0,1,0,0,F,229,0,0,0,0,216,0
540,5208.99,0,1,3,0,0,0,0,0,0,G,474,0,0,0,1,81,0
541,11017.65,1,0,0,0,0,0,0,0,0,A,408,0,0,0,0,201,1
542,9336.88,0,0,0,1,0,0,0,0,0,G,517,0,0,0,0,78,0
543,21328.11,1,0,2,0,0,0,0,1,0,C,555,0,0,0,0,173,0
544,18549.74,0,0,3,0,0,0,0,0,0,G,466,0,0,0,0,170,0
545,18154.06,1,0,2,0,0,0,0,0,0,C,406,0,0,0,0,173,0
546,5316.88,0,0,2,0,0,0,0,0,0,F,365,0,0,0,1,111,1
547,14953.82,1,0,2,0,0,0,0,1,0,D,319,0,0,0,0,151,0
548,1772.91,0,0,2,0,0,0,0,0,0,G,119,0,0,0,0,173,1
549,11202.4,1,0,3,0,0,0,0,0,0,E,607,0,0,0,0,142,0
550,3248.89,1,0,2,0,0,0,0,0,0,D,554,0,0,0,1,113,1
551,2882.18,0,0,2,0,0,0,0,0,0,E,517,0,0,0,1,113,0
552,3295.51,1,0,2,0,0,0,0,1,0,E,472,0,0,0,1,141,0
553,3017.41,1,0,2,1,0,1,0,0,0,C,332,0,0,0,0,50,1
554,11920.56,1,0,2,0,0,0,0,0,0,D,456,0,0,0,0,173,0
555,2069.59,1,0,2,0,0,0,0,0,0,C,207,0,0,0,1,111,1
556,5319.58,0,0,0,0,0,0,0,0,0,F,518,0,0,0,0,116,1
557,8493.88,0,0,2,0,0,0,1,0,0,G,521,0,0,0,1,112,0
558,6810.42,1,0,3,0,0,0,0,0,1,D,466,0,0,0,1,139,1
559,9761.64,1,0,2,0,0,0,0,0,0,G,598,1,0,0,0,143,0
560,4251.77,0,0,2,0,0,0,0,0,0,F,389,0,0,0,0,47,1
561,13147.04,1,0,2,0,0,0,1,0,0,G,365,0,0,0,0,174,0
562,10744.02,0,0,2,0,0,0,0,0,0,E,324,0,0,0,0,201,1
563,2283.17,0,0,2,0,0,0,0,0,0,F,514,1,0,0,0,111,0
564,2110.35,1,0,2,0,0,0,0,0,0,E,354,0,0,0,1,139,1
565,29445.68,1,0,2,0,0,1,0,0,0,F,370,0,0,0,0,83,0
566,4009.98,0,0,2,0,0,0,0,0,0,G,227,0,0,0,0,174,0
567,14478.22,0,0,2,0,0,0,0,0,0,G,334,0,0,0,0,112,0
568,9169.97,0,0,2,0,0,0,0,1,0,E,481,0,0,0,0,186,0
569,7377.85,0,0,2,1,0,0,0,0,0,F,528,0,0,0,1,57,0
570,3764.33,0,0,0,0,0,0,0,0,0,G,638,0,0,0,0,111,0
571,9543.66,1,0,0,0,0,0,0,0,0,C,409,0,0,0,0,123,0
572,15000,1,0,3,0,0,0,0,0,0,C,635,0,0,0,0,49,0
573,878.27,0,0,2,0,0,0,1,0,0,E,474,0,0,0,0,143,1
574,9258.53,1,0,3,0,0,0,0,0,0,C,292,0,0,0,0,174,0
575,14818.37,1,0,2,0,0,0,0,0,0,D,447,0,0,0,0,142,0
576,19532.07,1,0,3,0,0,0,0,0,0,B,513,0,0,0,1,96,0
577,5000,0,0,2,0,0,0,0,0,0,F,350,0,0,0,0,47,0
578,15200,0,0,0,0,0,0,0,0,0,G,328,0,0,0,0,56,0
579,32745.18,1,0,0,0,0,0,0,0,0,D,298,1,0,0,0,143,0
580,6364.63,1,0,2,0,0,0,0,0,0,C,348,1,0,0,0,202,0
581,6531.79,0,0,0,1,0,0,0,0,0,G,558,0,0,0,1,50,1
582,3823.75,0,0,2,0,0,0,0,0,0,F,544,0,0,0,0,173,1
583,10908.02,1,0,2,0,0,0,0,0,0,C,454,0,0,0,0,176,0
584,7364.04,0,0,2,0,0,0,0,0,0,G,373,0,0,0,0,142,0
585,3346.44,1,0,2,0,0,0,0,0,0,C,447,0,0,0,0,90,0
586,2794.07,0,0,0,0,0,0,0,0,0,G,547,0,0,0,0,142,0
587,4524.61,1,0,2,0,0,0,0,1,0,C,230,0,0,0,0,201,0
588,31252.96,1,0,3,0,0,0,0,0,0,C,637,0,0,0,0,109,0
589,5935.13,1,0,2,0,0,0,0,0,0,C,326,0,0,0,0,109,0
590,5393.49,0,0,2,0,0,0,1,1,0,E,258,0,0,0,0,199,0
591,10920.89,0,0,2,0,0,0,0,0,0,G,262,0,0,0,0,147,0
592,5604.82,1,0,3,0,0,0,0,0,0,E,541,0,0,0,0,173,0
593,2000,0,0,0,0,0,0,0,0,0,F,444,0,0,0,0,46,0
594,14207.18,0,0,0,0,0,0,0,0,0,G,506,0,0,0,0,139,0
595,5082.97,0,0,3,0,0,0,1,0,0,F,586,0,0,0,0,173,0
596,38649.52,1,0,2,0,0,0,0,1,0,C,399,0,0,0,0,142,0
597,2135.8,0,0,2,0,0,0,0,0,0,G,602,0,0,0,0,173,0
598,10007.19,1,0,2,1,0,0,0,0,0,D,461,0,0,0,0,116,1
599,6879.8,0,0,2,0,0,0,0,1,0,G,274,0,0,0,0,93,0
600,15154.31,0,0,0,1,0,0,1,0,0,G,597,0,0,0,1,148,0
601,1851.83,0,0,2,0,0,0,0,0,0,G,288,0,0,0,0,173,0
602,4165.17,1,0,2,0,0,0,0,0,0,C,333,0,0,0,0,173,0
603,2817.91,1,0,3,0,0,0,0,0,0,C,543,0,0,0,0,175,0
604,9199.61,0,0,2,0,0,0,0,0,0,F,182,0,0,0,0,202,0
605,3025,0,0,0,0,0,0,1,0,0,F,503,0,0,0,0,50,0
606,12341.64,1,0,2,0,0,1,0,0,0,C,328,0,0,0,0,88,1
607,19258.62,0,0,0,0,0,0,0,0,0,F,225,1,0,0,0,109,0
608,17512.06,1,0,1,0,0,0,0,0,0,B,604,0,0,0,0,175,0
609,4428.52,0,0,2,0,0,0,0,0,0,F,446,0,0,0,0,139,1
610,3805.79,1,0,2,1,0,0,0,0,0,C,507,0,0,0,1,50,1
611,11793.95,0,0,3,0,0,0,0,0,0,G,350,0,0,0,0,89,0
612,30000,1,0,2,0,0,0,0,1,0,C,302,0,0,0,0,50,1
613,15428.99,1,0,2,0,0,0,1,1,0,C,459,0,0,0,0,144,0
614,19056,0,0,3,0,0,0,0,0,0,G,676,0,0,0,1,142,1
615,14466.28,0,0,2,0,0,0,1,1,0,F,447,0,0,0,0,208,0
616,8168.03,0,0,2,0,0,1,0,0,0,G,339,0,0,0,0,210,0
617,5783.01,0,0,2,0,0,0,0,0,0,G,210,0,0,1,0,112,0
618,23239.8,1,0,2,0,0,0,0,0,0,E,271,0,0,0,0,201,0
619,9074.66,0,0,3,0,0,1,0,0,1,G,377,0,0,0,1,202,0
620,2358.79,0,0,2,0,0,0,0,0,0,G,263,0,0,0,0,95,0
621,14019.21,1,0,2,0,0,0,0,0,0,D,496,0,0,0,0,146,0
622,12498.13,0,0,2,0,0,0,0,0,0,G,192,0,0,0,0,142,0
623,6740.52,0,0,3,0,0,0,0,0,0,F,672,0,0,0,0,111,0
624,4735.73,0,0,0,0,0,0,0,1,0,G,484,0,0,0,0,139,0
625,10723.74,0,0,3,1,0,0,0,0,0,F,552,0,0,0,0,81,0
626,5251.56,0,0,3,0,0,0,0,0,0,E,591,0,0,0,1,143,1
627,4658.31,1,0,3,0,0,0,0,0,0,C,370,0,0,0,0,140,0
628,4605.04,0,0,2,0,0,0,0,0,0,F,313,0,0,0,0,172,0
629,7253.47,1,0,2,1,0,0,0,0,0,C,130,0,0,0,0,87,0
630,2677.56,1,0,2,0,0,0,0,0,0,C,370,0,0,0,1,173,0
631,11292.13,0,0,3,0,0,0,1,0,0,G,411,0,0,0,0,175,0
632,5424.03,0,0,3,0,0,0,0,0,0,F,386,0,0,0,0,201,0
633,9034.56,0,0,2,0,0,0,0,0,0,F,264,0,0,0,0,141,0
634,12674.22,0,0,3,0,0,0,0,0,0,F,501,0,0,0,1,211,0
635,6685.32,1,0,2,0,0,0,0,0,0,C,317,0,0,0,0,112,0
636,7283.36,1,0,2,0,0,0,0,0,0,C,407,0,0,0,0,173,0
637,5514.95,0,0,0,0,0,0,0,0,0,G,520,0,0,0,0,173,0
638,23266.29,1,0,2,0,0,0,0,0,0,G,159,1,0,0,0,188,0
639,13926.98,1,0,2,0,0,0,0,0,0,D,218,0,0,0,0,139,1
640,5571.64,0,0,3,0,0,0,0,0,0,G,293,0,0,0,0,175,0
641,11418.28,0,0,2,1,0,0,0,1,0,G,285,0,0,0,1,109,1
642,9244.12,0,0,3,0,0,0,0,0,0,F,550,0,0,0,0,111,0
643,8233.49,1,0,2,1,0,0,0,0,0,D,387,0,0,0,0,211,0
644,22693.37,1,0,3,0,0,0,0,0,0,E,494,0,0,0,0,198,1
645,4936.06,1,0,0,0,0,0,0,0,0,B,502,0,0,0,0,174,1
646,6997.84,0,0,3,1,0,0,0,0,0,F,581,0,0,0,0,114,1
647,11577.33,1,0,2,0,0,0,0,0,0,C,243,0,0,0,0,140,0
648,8974.88,0,0,2,0,0,0,0,0,0,E,506,0,0,0,0,202,0
649,9241.76,0,0,3,0,0,0,0,0,0,F,396,0,0,0,0,174,0
650,1576.61,0,0,2,0,0,0,0,1,0,G,261,0,0,0,1,83,1
651,18164.25,0,0,2,0,0,0,0,0,0,G,281,0,0,0,0,214,0
652,2814.2,0,0,2,0,0,0,0,0,0,G,489,0,0,0,0,201,0
653,13556.82,0,0,3,0,0,0,0,0,0,G,643,0,0,0,0,80,0
654,12132.92,0,0,2,0,0,0,0,0,0,F,256,0,0,0,0,109,0
655,9405.18,0,0,0,0,0,0,0,0,0,E,518,0,0,0,0,142,0
656,17427.2,0,0,2,0,0,0,0,1,0,G,356,0,0,0,0,188,0
657,5462.52,1,0,2,0,0,0,0,0,0,C,477,0,0,0,0,169,0
658,33511.45,1,0,0,0,0,1,0,0,0,D,510,0,0,0,1,173,0
659,33586.14,1,0,1,0,0,1,0,0,0,D,469,0,0,0,0,113,0
660,9652.15,0,0,2,0,0,0,0,0,0,G,329,0,0,0,1,119,0
661,19286.52,0,0,2,0,0,0,0,0,0,G,245,0,0,0,0,109,0
662,1187.79,1,0,0,0,0,1,0,0,0,C,367,0,0,0,1,113,1
663,15838.23,1,0,3,0,0,0,0,0,1,D,790,0,0,0,1,101,0
664,8648.89,0,0,2,0,0,0,0,0,0,G,529,0,0,0,0,95,0
665,3259.07,1,0,3,0,0,0,0,0,0,C,348,0,0,0,0,144,0
666,2207.1,1,0,0,0,0,0,0,0,0,C,323,0,0,0,1,173,0
667,12394.2,1,0,2,0,0,1,0,0,0,E,348,0,0,0,0,82,0
668,5682.86,0,0,2,0,0,0,0,0,0,G,289,0,0,0,0,170,0
669,17775.58,0,0,3,0,0,0,0,0,0,G,629,0,0,0,0,47,1
670,5084.11,0,0,3,0,0,0,0,0,0,G,418,0,0,0,0,173,0
671,9864.47,1,0,3,0,0,0,0,0,0,B,525,0,0,0,0,198,0
672,11503.88,0,0,2,0,0,0,1,0,0,E,272,0,0,0,0,109,0
673,905.45,0,0,3,0,0,0,0,0,0,F,686,0,0,0,0,201,0
674,19655.63,1,0,2,0,0,0,0,0,0,E,324,0,0,0,0,113,0
675,14179.58,1,0,2,0,0,0,0,0,0,C,393,0,0,0,1,145,1
676,5815.42,0,0,3,0,0,0,0,0,0,G,718,0,0,0,0,112,0
677,29145.09,1,0,2,0,0,0,0,0,0,D,371,0,0,0,0,80,0
